Situação;Descrição;Código;"Família de Produto";"Código NCM";"Preço Unitário de Venda";"Estoque Físico";Reservado;"Estoque Disponível";Unidade;"Peso Líquido";"Peso Bruto";Altura;Largura;Profundidade;Marca;Modelo;"Dias de Garantia";"Dias de Crossdocking";"Cupom Fiscal (PDV)";Marketplace;"Tipo do Item (Bloco K)";"Origem da Mercadoria";"Preço Tabelado (Pauta)";"Produzido em Escala Relevante";"CNPJ Fabricante";Características;"Leadtime de Ressuprimento";Inclusão;"Última Alteração";"Incluído por";"Alterado por"
Inativo;"Lvr. Amor de Todo Amor As Fontes de Taize - Irmao Roger de Taize";4646;;4901.10.00;13,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:53";"2025-02-25 17:35:52";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Secreta Magia do Caminho - Marcelo Barros";4645;;4901.10.00;20,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:53";"2025-02-25 17:35:53";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Por que Nao Eles? - Joao Vicente Ganzarolli de Oliveira";4644;;4901.10.00;34,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:53";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Pergunta sobre Deus - Wolfhart Pannenberg";4643;;4901.10.00;14,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:53";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Sensacao de Medo - Wolfgang Schmidbauer";4642;;4901.10.00;29,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:53";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Deus em um Mundo Novo - Lloyd Geering";4641;;4901.10.00;39,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:53";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Reflexoes para a Vida Publica A Cultura da Fraternidade e a Politica - Antonio Maria Baggio";4640;;4901.10.00;29,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Jesus Mestre de Nazare - Aleksandr Mien";4639;;4901.10.00;32,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Evangelho Nao Falha Fatos do Dia-a-Dia - Doriana Zamboni";4638;;4901.10.00;18,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Misericordia Minha Missao Biografia de Santa Faustina";4637;;4901.10.00;28,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Gratidao Um Estilo de Vida - Louise L. Hay";4636;;4901.10.00;32,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Amor tem Mil Faces Sexualidade e Vida Conjugal - Raimondo Scotto";4635;;4901.10.00;19,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:54";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Literatura e Ideologia - Jaime dos Reis Santana";4634;;4901.10.00;20,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:55";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Por que Deus se Fez Homem? - Santo Anselmo";4633;;4901.10.00;25,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:55";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Um Amigo a Ser Descoberto - Michel Tournade";4632;;4901.10.00;29,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:52";"2025-02-25 17:35:55";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Um Novo Caminho A Espiritualidade da Unidade - Chiara Lubich";4631;;4901.10.00;22,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:52";"2025-02-25 17:35:55";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Jesus, Misericordia Encarnada - Robert Stackpole";4630;;4901.10.00;18,400000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. As Tentacoes de Jesus - Helmut Thielicke";4629;;4901.10.00;25,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:48";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Instrucoes dos Santos para a Felicidade - Robert Ellsberg";4627;;4901.10.00;29,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:50";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Arqueologia Biblica - Daniel Sotelo";4626;;4901.10.00;24,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:48";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Deus e Brasileiro As Brasilidades e o Reino de Deus - Jorge Pinheiro";4625;;4901.10.00;32,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Ensaios sobre a Interpretacao Biblica - Paul Ricoeur";4624;;4901.10.00;33,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:56";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Teologia Ciencia e Profissao";4623;;4901.10.00;33,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:52";"2025-02-25 17:35:57";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Revelacao Especial e a Palavra de Deus - Bernard Ramm";4622;;4901.10.00;35,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:57";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Paixao pelo Paradoxo - Ricardo Quadros Gouvea";4621;;4901.10.00;44,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:57";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Chamado ao Discipulado - Karl Barth";4618;;4901.10.00;16,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:57";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Romanos - Emil Brunner";4617;;4901.10.00;43,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:57";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. As Moradas de Deus - Edin Sued Abumanssur";4616;;4901.10.00;35,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:48";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Dogmatica Vol. 2 Doutrina Crista da Criacao e Redencao - Emil Brunner";4615;;4901.10.00;70,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Assim na Terra como na Trindade - Enrique Cambon";4614;;4901.10.00;28,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:49";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Saber Perder - Chiara Lubich";4613;;4901.10.00;13,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Inaceitavel Ausencia do Pai - Claudio Rise";4612;;4901.10.00;19,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:51";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Amando Uns aso Outros Desafio das Relacoes Humanas - Leo Buscaglia";4611;;4901.10.00;31,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:13:48";"2025-02-25 17:35:58";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Futuro da Catequese - Denis Villepelet";4574;;4901.10.00;24,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:19";"2025-02-25 17:35:59";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Autocontrole e Liberdade - Francesco Canova";4569;;4901.10.00;13,200000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:16";"2025-02-25 17:35:59";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lvr. Os Casamentos Interconfessionais - Conselho Nacional de Igrejas Cristas do Brasil";4567;;4901.10.00;10,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:21";"2025-02-25 17:35:59";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Celebracao do Domingo ao Redor da Palavra de Deus - Ione Buyst";4551;;4901.10.00;23,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:17";"2025-02-25 17:35:59";"Ilana Antão";"Fernanda Jovial"
Ativo;"MESTRE OQUE DEVO FAZER ?";4547081;;4901.99.00;36,200000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Não;Sim;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2026-01-29 10:31:46";"2026-06-25 09:24:48";Guilherme;Guilherme
Inativo;"Lv. Sexualidade e Amor - Gigi Avanti";4542;;4901.10.00;15,800000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:20";"2025-02-25 17:35:59";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Maria do Jeito Certo Reflexoes e Entevistas - Pe. Zezinho";4533;;4901.10.00;22,400000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:19";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Casamento Feliz - Ignacio Larranga";4528;;4901.10.00;20,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:19";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Metodologia Pastoral - Elli Beninca e Rodinei Balbinot";4503;;4901.10.00;38,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:19";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Vida de Santo Agostinho - Possidio";4500;;4901.10.00;16,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:21";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Meu Jeito de Ser Catolico Catequese, Pensamentos e Anedotas";4495;;4901.10.00;21,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 15:36:19";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lvr. Buscando o Sentido da Vida - Entendendo a Biblia Vol. VIII";4492;;4901.10.00;6,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:36";"2025-02-25 17:36:00";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lvr. Metodo de Leitura Vol. II - Entendendo a Biblia";4491;;4901.10.00;6,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:37";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lvr. O Exodo uma Montanha Meio da Planicie - Entendendo a Biblia Vol. V";4475;;4901.10.00;6,500000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:37";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Boa nova Biblica Ontem, Hoje e Sempre - Dadeus Grings";4472;;4901.10.00;25,600000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:00:43";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Prevencao ao Uso de Drogas - Setor Juventude CNBB";4469;;4901.10.00;7,150000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:33";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Jovens Rezando 2 - Roteiros para Grupos de Jovens";4468;;4901.10.00;7,150000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:25";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Fazendo Historia 5 - Processo de Formacao na PJ";4466;;4901.10.00;8,450000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:21";"2025-02-25 17:36:01";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Como Iniciar Grupos de Jovens nas Escolas";4465;;4901.10.00;7,150000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:16";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Nosso e Melhor do que o Meu -  Frei Luis Maria A. Sartori";4461;;4901.10.00;10,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:28";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lvr. Juventude com Espirito - D. Pedro Casaldaliga";4460;;4901.10.00;7,150000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:37";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Pequeno Manual do Coroinha - Jair Gomes de Toledo";4445;;4901.10.00;17,200000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:32";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Os Cristaos e a Militancia Politica";4439;;4901.10.00;5,850000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:31";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Vencedor de Tempo - Fernando Trias de Bes";4438;;4901.10.00;19,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:29";"2025-02-25 17:36:02";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. "" ide a Jose "" - Plinio Maria Solimeo";4436;;4901.10.00;21,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:24";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Filho que Todos os Pais Desejariam Ter - Pe. Alir Sanagiotto";4431;;4901.10.00;14,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:28";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Bencao e Graca Fontes do Amor - Luiza Helena Calicchio Viana";4428;;4901.10.00;14,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:15";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Abrindo Caminho 2 - Processo de Formacao na PJ";4425;;4901.10.00;7,150000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:14";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Voo do Indio sem Asas - Lourenco Diaferia";4422;;4901.10.00;13,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:30";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Viver em Comunhao Atos dos Apostolos para o Novo Seculo - Chico Xavier";4409;;4901.10.00;7,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:35";"2025-02-25 17:36:03";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Teshuva O Retorno de Lisa - Josefa Alves";4397;;4901.10.00;22,685000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-08 14:45:23";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Ritual da Uncao dos Enfermos e sua Assistencia Pastoral - Ave Maria";4388;;4901.10.00;37,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:24:25";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Aprender a Educar com Jesus - Mario L. Peresson Tonelli";4361;;4901.10.00;7,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:15";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. A Mula de Balaao - Frei Betto";4358;;4901.10.00;7,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:14";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. Cartilha do Trabalhador - Marcio Tulio Viana";4357;;4901.10.00;15,000000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:16";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
Inativo;"Lv. O Mestre da Estategia - Ketan J. Patel";4356;;4901.10.00;31,900000;,000000;,000000;,000000;"Unidade (UN)";,000;,000;,000;,000;,000;;;0;0;Sim;Não;"99 - Outras";"Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8";;;;;0;"2025-01-27 16:53:28";"2025-02-25 17:36:04";"Ilana Antão";"Fernanda Jovial"
